date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:45	18676/18676	---M--	200	added ('OK')	font/woff	etag:%22641dde03-48f4%22	http://cdn2.editmysite.com/fonts/Cardo/regular.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/regular.woff	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:47	16007/16007	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276463-3e87%22	http://cdn2.editmysite.com/fonts/Cardo/regular.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:48	28792/28792	---M-Z	200	added ('OK')	application/octet-stream	etag:%2264247759-7078%22	http://cdn2.editmysite.com/fonts/Cardo/regular.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/regular.ttf	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:48	18724/18724	---M--	200	added ('OK')	font/woff2	etag:%22641dde03-4924%22	http://cdn2.editmysite.com/fonts/Cardo/italic.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/italic.woff2	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:48	20439/20439	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22641dde03-4fd7%22	http://cdn2.editmysite.com/fonts/Cardo/italic.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/italic.eot	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:51	22396/22396	---M--	200	added ('OK')	font/woff	etag:%2264276463-577c%22	http://cdn2.editmysite.com/fonts/Cardo/italic.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/italic.woff	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:51	20439/20439	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22641dde03-4fd7%22	http://cdn2.editmysite.com/fonts/Cardo/italic.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:52	20654/20654	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22642d94e3-50ae%22	http://cdn2.editmysite.com/fonts/Cardo/bold.eot	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/bold.eot	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:52	35828/35828	---M-Z	200	added ('OK')	application/octet-stream	etag:%22641dde03-8bf4%22	http://cdn2.editmysite.com/fonts/Cardo/italic.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/italic.ttf	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:54	18852/18852	---M--	200	added ('OK')	font/woff2	etag:%226422fd1c-49a4%22	http://cdn2.editmysite.com/fonts/Cardo/bold.woff2	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/bold.woff2	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:55	20654/20654	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264276463-50ae%22	http://cdn2.editmysite.com/fonts/Cardo/bold.eot?	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:55	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2263cee971-e9b%22	https://www.brysonstavern.com/%22/uploads/1/3/5/1/135181344/background-images/1805442582.jpg%22	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/_/uploads/1/3/5/1/135181344/background-images/1805442582.d2.delayed	(from https://www.brysonstavern.com/specials.html)
14:17:55	22496/22496	---M--	200	added ('OK')	font/woff	etag:%2264276463-57e0%22	http://cdn2.editmysite.com/fonts/Cardo/bold.woff	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/bold.woff	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:56	35576/35576	---M-Z	200	added ('OK')	application/octet-stream	etag:%226422fd1c-8af8%22	http://cdn2.editmysite.com/fonts/Cardo/bold.ttf	C:/Site_Copies/www.brysonstavern.com/cdn2.editmysite.com/fonts/Cardo/bold.ttf	(from http://cdn2.editmysite.com/fonts/Cardo/font.css?2)
14:17:56	14684/14684	---M--	200	added ('OK')	image/jpeg	etag:%22c959f102f5e57bccd154e0e7fc02ce13%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/published/pexels-tembela-bohle-1089930_3.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/published/pexels-tembela-bohle-1089930_3.jpg	(from https://www.brysonstavern.com/specials.html)
14:17:56	10221/10221	---M--	200	added ('OK')	image/png	etag:%22557247cdda391f85794f445d0d7b5fcb%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/published/brysons-tavern-logo-white_3.png	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/published/brysons-tavern-logo-white_3.png	(from https://www.brysonstavern.com/events.html)
14:17:56	51625/51625	---M--	200	added ('OK')	image/jpeg	etag:%22815c34bf533dd001dcd64b277465d556%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/pexels-erik-mclean-4061482-orig_1.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/pexels-erik-mclean-4061482-orig_1.jpg	(from https://www.brysonstavern.com/events.html)
14:17:56	34914/34914	---M--	200	added ('OK')	image/jpeg	etag:%220e4643ee272849a869aa167c6ba041b3%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/pexels-denniz-futalan-2306898-orig_1.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/pexels-denniz-futalan-2306898-orig_1.jpg	(from https://www.brysonstavern.com/events.html)
14:17:56	61107/61107	---M--	200	added ('OK')	image/jpeg	etag:%220500ee5bd0c477cfc364ddd423d798a3%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/pexels-tima-miroshnichenko-6253978_2.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/pexels-tima-miroshnichenko-6253978_2.jpg	(from https://www.brysonstavern.com/events.html)
14:17:57	43601/43601	---M--	200	added ('OK')	image/jpeg	etag:%22dfc4bf8b864f38c2ec9b2c9528249ac2%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/published/air-hockey-167863-640_2.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/published/air-hockey-167863-640_2.jpg	(from https://www.brysonstavern.com/events.html)
14:17:57	13684/13684	---M--	200	added ('OK')	image/jpeg	etag:%221dec1ad43c5950e28b3a8cfaff7d94d1%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/editor/depositphotos-217770192-ds_2.jpg?1611176325	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/editor/depositphotos-217770192-ds_2904d.jpg	(from https://www.brysonstavern.com/about.html)
14:17:57	11001/11001	---M--	200	added ('OK')	image/png	etag:%22ca1fed9c30ff0904734e6009b556fe45%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/published/brysons-tavern-logo-black.png?1611176420	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/published/brysons-tavern-logo-black733e.png	(from https://www.brysonstavern.com/about.html)
14:17:57	147018/147018	---M--	200	added ('OK')	image/jpeg	etag:%2277d90d702b810932bbce5553ca54f573%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/depositphotos-137557144-xl-2015_orig.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/depositphotos-137557144-xl-2015_orig.jpg	(from https://www.brysonstavern.com/about.html)
14:17:58	145597/145597	---M--	200	added ('OK')	image/jpeg	etag:%226ed40a1e50480ead92ea5399521bc7ca%22	https://www.brysonstavern.com/uploads/1/3/5/1/135181344/depositphotos-137559710-xl-2015_orig.jpg	C:/Site_Copies/www.brysonstavern.com/www.brysonstavern.com/uploads/1/3/5/1/135181344/depositphotos-137559710-xl-2015_orig.jpg	(from https://www.brysonstavern.com/about.html)
